"";"X";"V1"
"715";715;0
"716";716;0
"717";717;15
"718";718;8
"719";719;0
"720";720;0
"721";721;7
"722";722;15
"723";723;18
"724";724;8
"725";725;2
"726";726;0
"727";727;12
"728";728;0
"729";729;9
"730";730;16
"731";731;14
"732";732;0
"733";733;14
"734";734;16
"735";735;19
"736";736;13
"737";737;19
"738";738;12
"739";739;1
"740";740;0
"741";741;5
"742";742;6
"743";743;14
"744";744;12
"745";745;16
"746";746;12
"747";747;18
"748";748;0
"749";749;19
"750";750;14
"751";751;7
"752";752;0
"753";753;2
"754";754;11
"755";755;7
"756";756;0
"757";757;0
"758";758;6
"759";759;0
"760";760;11
"761";761;1
"762";762;8
"763";763;12
"764";764;0
"765";765;15
"766";766;2
"767";767;16
"768";768;0
"769";769;16
"770";770;17
"771";771;0
"772";772;7
"773";773;0
"774";774;18
"775";775;16
"776";776;12
"777";777;0
"778";778;18
"779";779;14
"780";780;16
"781";781;7
"782";782;16
"783";783;16
"784";784;0
"785";785;15
"786";786;8
"787";787;19
"788";788;16
"789";789;3
"790";790;2
"791";791;0
"792";792;0
"793";793;0
"794";794;0
"795";795;14
"796";796;19
"797";797;16
"798";798;15
"799";799;19
"800";800;16
"801";801;12
"802";802;12
"803";803;12
"804";804;18
"805";805;7
"806";806;0
"807";807;11
"808";808;0
"809";809;0
"810";810;13
"811";811;3
"812";812;9
"813";813;5
"814";814;0
"815";815;0
"816";816;6
"817";817;16
"818";818;12
"819";819;18
"820";820;15
"821";821;6
"822";822;8
"823";823;6
"824";824;0
"825";825;14
"826";826;0
"827";827;0
"828";828;18
"829";829;0
"830";830;1
"831";831;0
"832";832;19
"833";833;0
"834";834;2
"835";835;16
"836";836;9
"837";837;0
"838";838;0
"839";839;0
"840";840;18
"841";841;12
"842";842;18
"843";843;12
"844";844;1
"845";845;4
"846";846;0
"847";847;19
"848";848;19
"849";849;3
"850";850;3
"851";851;5
"852";852;16
"853";853;4
"854";854;7
"855";855;1
"856";856;0
"857";857;0
"858";858;18
"859";859;8
"860";860;3
"861";861;0
"862";862;8
"863";863;15
"864";864;9
"865";865;8
"866";866;0
"867";867;12
"868";868;18
"869";869;9
"870";870;4
"871";871;0
"872";872;10
"873";873;0
"874";874;0
"875";875;0
"876";876;7
"877";877;0
"878";878;12
"879";879;19
"880";880;12
"881";881;1
"882";882;17
"883";883;18
"884";884;19
"885";885;1
"886";886;0
"887";887;7
"888";888;18
"889";889;18
"890";890;8
"891";891;1
"892";892;12
"893";893;3
"894";894;17
"895";895;0
"896";896;15
"897";897;9
"898";898;0
"899";899;0
"900";900;16
"901";901;0
"902";902;19
"903";903;16
"904";904;12
"905";905;0
"906";906;7
"907";907;17
"908";908;16
"909";909;7
"910";910;14
"911";911;2
"912";912;11
"913";913;5
"914";914;0
"915";915;0
"916";916;14
"917";917;8
"918";918;9
"919";919;6
"920";920;6
"921";921;16
"922";922;2
"923";923;8
"924";924;0
"925";925;19
"926";926;18
"927";927;3
"928";928;14
"929";929;19
"930";930;16
"931";931;0
"932";932;0
"933";933;8
"934";934;2
"935";935;0
"936";936;3
"937";937;10
"938";938;14
"939";939;18
"940";940;18
"941";941;15
"942";942;15
"943";943;0
"944";944;14
"945";945;0
"946";946;3
"947";947;18
"948";948;8
"949";949;11
"950";950;14
"951";951;18
"952";952;2
"953";953;2
"954";954;0
"955";955;0
"956";956;8
"957";957;2
"958";958;11
"959";959;16
"960";960;5
"961";961;0
"962";962;0
"963";963;0
"964";964;11
"965";965;8
"966";966;4
"967";967;12
"968";968;3
"969";969;14
"970";970;0
"971";971;16
"972";972;0
"973";973;3
"974";974;15
"975";975;7
"976";976;10
"977";977;0
"978";978;0
"979";979;0
"980";980;7
"981";981;7
"982";982;14
"983";983;0
"984";984;17
"985";985;1
"986";986;6
"987";987;3
"988";988;19
"989";989;0
"990";990;0
"991";991;0
"992";992;0
"993";993;2
"994";994;15
"995";995;8
"996";996;1
"997";997;15
"998";998;4
"999";999;1
"1000";1000;10
"1001";1001;19
"1002";1002;18
"1003";1003;18
"1004";1004;14
"1005";1005;0
"1006";1006;19
"1007";1007;14
"1008";1008;0
"1009";1009;0
"1010";1010;5
"1011";1011;16
"1012";1012;1
"1013";1013;5
"1014";1014;7
"1015";1015;0
"1016";1016;8
"1017";1017;17
"1018";1018;8
"1019";1019;0
"1020";1020;19
"1021";1021;3
"1022";1022;3
"1023";1023;16
"1024";1024;0
"1025";1025;0
"1026";1026;5
"1027";1027;10
"1028";1028;13
"1029";1029;19
"1030";1030;19
"1031";1031;15
"1032";1032;12
"1033";1033;13
"1034";1034;0
"1035";1035;12
"1036";1036;18
"1037";1037;14
"1038";1038;12
"1039";1039;0
"1040";1040;6
"1041";1041;4
"1042";1042;4
"1043";1043;0
"1044";1044;1
"1045";1045;0
"1046";1046;19
"1047";1047;7
"1048";1048;0
"1049";1049;0
"1050";1050;11
"1051";1051;0
"1052";1052;16
"1053";1053;0
"1054";1054;19
"1055";1055;0
"1056";1056;15
"1057";1057;18
"1058";1058;13
"1059";1059;15
"1060";1060;2
"1061";1061;0
"1062";1062;8
"1063";1063;9
"1064";1064;12
"1065";1065;0
"1066";1066;3
"1067";1067;2
"1068";1068;8
"1069";1069;12
"1070";1070;0
"1071";1071;3
"1072";1072;7
"1073";1073;16
"1074";1074;0
"1075";1075;6
"1076";1076;6
"1077";1077;8
"1078";1078;0
"1079";1079;9
"1080";1080;12
"1081";1081;6
"1082";1082;11
"1083";1083;0
"1084";1084;8
"1085";1085;1
"1086";1086;0
"1087";1087;2
"1088";1088;0
"1089";1089;5
"1090";1090;14
"1091";1091;18
"1092";1092;17
"1093";1093;11
"1094";1094;15
"1095";1095;6
"1096";1096;8
"1097";1097;0
"1098";1098;5
"1099";1099;0
"1100";1100;12
"1101";1101;13
"1102";1102;0
"1103";1103;13
"1104";1104;0
"1105";1105;11
"1106";1106;19
"1107";1107;1
"1108";1108;0
"1109";1109;11
"1110";1110;16
"1111";1111;15
"1112";1112;16
"1113";1113;1
"1114";1114;8
"1115";1115;14
"1116";1116;0
"1117";1117;12
"1118";1118;16
"1119";1119;0
"1120";1120;1
"1121";1121;0
"1122";1122;9
"1123";1123;18
"1124";1124;0
"1125";1125;11
"1126";1126;11
"1127";1127;11
"1128";1128;11
"1129";1129;12
"1130";1130;18
"1131";1131;6
"1132";1132;18
"1133";1133;12
"1134";1134;0
"1135";1135;8
"1136";1136;15
"1137";1137;2
"1138";1138;4
"1139";1139;0
"1140";1140;3
"1141";1141;6
"1142";1142;7
"1143";1143;7
"1144";1144;4
"1145";1145;0
"1146";1146;8
"1147";1147;12
"1148";1148;10
"1149";1149;16
"1150";1150;19
"1151";1151;18
"1152";1152;14
"1153";1153;2
"1154";1154;18
"1155";1155;11
"1156";1156;0
"1157";1157;17
"1158";1158;17
"1159";1159;0
"1160";1160;0
"1161";1161;0
"1162";1162;0
"1163";1163;1
"1164";1164;15
"1165";1165;6
"1166";1166;6
"1167";1167;0
"1168";1168;8
"1169";1169;19
"1170";1170;12
"1171";1171;1
"1172";1172;9
"1173";1173;16
"1174";1174;10
"1175";1175;1
"1176";1176;0
"1177";1177;12
"1178";1178;5
"1179";1179;18
"1180";1180;8
"1181";1181;18
"1182";1182;0
"1183";1183;18
"1184";1184;16
"1185";1185;18
"1186";1186;3
"1187";1187;0
"1188";1188;6
"1189";1189;11
"1190";1190;6
"1191";1191;5
"1192";1192;4
"1193";1193;14
"1194";1194;4
"1195";1195;11
"1196";1196;2
"1197";1197;17
"1198";1198;17
"1199";1199;8
"1200";1200;0
"1201";1201;5
"1202";1202;0
"1203";1203;8
"1204";1204;16
"1205";1205;0
"1206";1206;0
"1207";1207;14
"1208";1208;16
"1209";1209;0
"1210";1210;5
"1211";1211;0
"1212";1212;18
"1213";1213;8
"1214";1214;16
"1215";1215;8
"1216";1216;18
"1217";1217;14
"1218";1218;11
"1219";1219;19
"1220";1220;16
"1221";1221;0
"1222";1222;2
"1223";1223;0
"1224";1224;18
"1225";1225;16
"1226";1226;18
"1227";1227;8
"1228";1228;11
"1229";1229;12
"1230";1230;8
"1231";1231;11
"1232";1232;0
"1233";1233;0
"1234";1234;4
"1235";1235;6
"1236";1236;0
"1237";1237;12
"1238";1238;0
"1239";1239;14
"1240";1240;12
"1241";1241;6
"1242";1242;4
"1243";1243;12
"1244";1244;2
"1245";1245;2
"1246";1246;18
"1247";1247;19
"1248";1248;18
"1249";1249;18
"1250";1250;5
"1251";1251;14
"1252";1252;6
"1253";1253;0
"1254";1254;17
"1255";1255;8
"1256";1256;2
"1257";1257;0
"1258";1258;14
"1259";1259;5
"1260";1260;15
"1261";1261;1
"1262";1262;12
"1263";1263;13
"1264";1264;16
"1265";1265;10
"1266";1266;17
"1267";1267;10
"1268";1268;0
"1269";1269;7
"1270";1270;0
"1271";1271;0
"1272";1272;1
"1273";1273;13
"1274";1274;8
"1275";1275;9
"1276";1276;0
"1277";1277;9
"1278";1278;18
"1279";1279;0
"1280";1280;12
"1281";1281;12
"1282";1282;18
"1283";1283;0
"1284";1284;15
"1285";1285;14
"1286";1286;19
"1287";1287;7
"1288";1288;15
"1289";1289;2
"1290";1290;10
"1291";1291;8
"1292";1292;0
"1293";1293;2
"1294";1294;14
"1295";1295;0
"1296";1296;0
"1297";1297;7
"1298";1298;0
"1299";1299;2
"1300";1300;0
"1301";1301;8
"1302";1302;4
"1303";1303;12
"1304";1304;17
"1305";1305;0
"1306";1306;8
"1307";1307;3
"1308";1308;14
"1309";1309;13
"1310";1310;0
"1311";1311;5
"1312";1312;16
"1313";1313;0
"1314";1314;14
"1315";1315;8
"1316";1316;19
"1317";1317;0
"1318";1318;5
"1319";1319;15
"1320";1320;7
"1321";1321;3
"1322";1322;0
"1323";1323;12
"1324";1324;0
"1325";1325;8
"1326";1326;0
"1327";1327;0
"1328";1328;18
"1329";1329;8
"1330";1330;0
"1331";1331;15
"1332";1332;18
"1333";1333;7
"1334";1334;18
"1335";1335;16
"1336";1336;4
"1337";1337;0
"1338";1338;12
"1339";1339;3
"1340";1340;0
"1341";1341;18
"1342";1342;14
"1343";1343;13
"1344";1344;11
"1345";1345;0
"1346";1346;0
"1347";1347;4
"1348";1348;11
"1349";1349;11
"1350";1350;15
"1351";1351;0
"1352";1352;18
"1353";1353;0
"1354";1354;11
"1355";1355;16
"1356";1356;2
"1357";1357;19
"1358";1358;0
"1359";1359;3
"1360";1360;8
"1361";1361;17
"1362";1362;9
"1363";1363;0
"1364";1364;16
"1365";1365;0
"1366";1366;2
"1367";1367;0
"1368";1368;0
"1369";1369;0
"1370";1370;0
"1371";1371;14
"1372";1372;14
"1373";1373;13
"1374";1374;2
"1375";1375;15
"1376";1376;0
"1377";1377;18
"1378";1378;0
"1379";1379;0
"1380";1380;5
"1381";1381;19
"1382";1382;16
"1383";1383;16
