"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Coord. facteur 18";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"Corr. facteur 18";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"COR -facteur 18";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"CTR -facteur 18";"mass";"chi.distance";"inertie"
"james";-0,0759470483277153;-0,489806808645943;0,566436123583589;0,0375988911605062;0,464331993631966;0,543264134036941;0,110352396582146;1,88886292717671;-0,523469575480639;-0,52645442745197;0,537145159345307;-0,378165294238799;0,353498684684997;0,613170978455459;0,217767391236427;-0,303709543780707;0,566551679625863;-0,195125794704145;-0,0294708879512876;-0,190067183560505;0,219802821798431;0,0145900694349904;0,180181803741435;0,21081104236033;0,042821718374033;0,732964202136764;-0,203129858823864;-0,204288116319517;0,208436603570612;-0,146745229195567;0,13717346963012;0,237938058146333;0,0845035920142657;-0,117853032232085;0,219847662766566;-0,0757176290422503;0,00170100041575126;0,0625896380354496;0,0811428440951494;0,000294167302277666;0,0413442517444123;0,0508581268308804;0,00197055078812876;0,539887262248486;0,0381573721653938;0,0379257578400392;0,038230205153534;0,0168044040657014;0,0144304746554621;0,0406032217087718;0,00445473463059598;0,00712959368029089;0,0202823501239135;0,00219404451576174;2,39755088556355e-05;0,000997230768136534;0,00133366857467793;5,87619376962262e-06;0,000896196516077719;0,0012267839972188;5,06185351266197e-05;0,0148301969782937;0,00113901363833747;0,00115204010691899;0,00119930423299928;0,000594441843954381;0,000519423552665802;0,00156282092235342;0,000197120472235636;0,000383409538220723;0,0013342127814323;0,000158261545920388;0,00415667466027178;1,44045522669035;0,00862473105716833
"oil";0,160843808478316;-0,0499570523501623;-0,232390352659945;-0,0869607921219344;0,0606554283829862;0,393474732616053;-0,0726306157015122;0,116036039462205;0,016740629507978;0,137612218579812;0,00480656186174336;1,00428858340115;-0,339012635883959;-1,18948333817069;1,76817761945938;-0,44544329001141;0,96647218637601;0,307219057424265;0,0600341737234048;-0,0186462282127769;-0,0867385753621424;-0,0324576951439004;0,0226393453329765;0,146862541226303;-0,0271090260912981;0,0433098906147138;0,00624835901132369;0,0513630951346029;0,0017940259718427;0,374845857324155;-0,126534826982978;-0,443968903997081;0,659963746100746;-0,16625955397018;0,360731070002973;0,114668027566852;0,0106780806911261;0,000911272569678452;0,019115533098709;0,00220238469234048;0,00098741370337573;0,0373399620758969;0,00119471805728833;0,00285160831320488;5,46186573514241e-05;0,00362684151627283;4,28444182936088e-06;0,165874150161703;0,0185754210192374;0,213853282182482;0,411045409125405;0,0214651845122883;0,0826075639827562;0,00761227119905497;5,48021074527535e-05;5,28666967283747e-06;0,000114399665407631;1,60190050528832e-05;7,79341697014985e-06;0,000327961045403099;1,1174497836554e-05;2,85216310977594e-05;5,93652271987985e-07;4,01146084424571e-05;4,89392868637325e-08;0,00213651337385068;0,000243455917918324;0,00299712799458998;0,00662278021501689;0,000420313565334053;0,0019786422786985;0,000199933177856382;0,00211830535571543;1,21758369176728;0,00314040897131314
"night";-0,29386237643984;-0,106141985628915;-0,645482468873801;-0,0178008450479859;-0,551822110962223;-0,812638530385609;-0,158099810380282;-0,205151327228302;-0,435204904130836;0,0550973564704803;-0,459244740437162;0,189687281476554;-0,883204367239001;0,597793613500824;0,0706377179211004;-0,624890535246589;-0,398639121725189;-0,579568714458878;-0,146682379495779;-0,0529811240386649;-0,322194714424772;-0,00888535082410852;-0,275443836243845;-0,405631216731539;-0,0789160445286154;-0,102401965161828;-0,217233970811545;0,0275020281566113;-0,229233534807526;0,0946830354540557;-0,440854388156771;0,298390664153742;0,0352590510984989;-0,311916182482535;-0,198982039290521;-0,289293645372604;0,0451431225285927;0,00521012595713284;0,186783387448908;0,000116881712352719;0,103508762928636;0,201722394682729;0,00716981243694832;0,0112894259747988;0,0467524238417291;0,000736368547089919;0,0495373398157365;0,00749475092665971;0,159679230263451;0,0684101994063585;0,000830864998649561;0,0535028352819996;0,0178000019527755;0,0343120712954556;0,000324435613547795;4,23267539826294e-05;0,00156534276804961;1,19047913412094e-06;0,00114403350766585;0,00248104915349019;9,39081416456604e-05;0,00015812087545852;0,000711587170522616;1,14051781320267e-05;0,000792371653565327;0,000135181410346632;0,00293064331355492;0,00134258901711363;1,87462268645679e-05;0,00146706191118434;0,000597035812980176;0,00126197402515086;0,00375699440447642;1,08190533517813;0,00439763391298837
"dramatic";-0,30320517665651;-0,0312215028992159;-0,498821923250925;-0,160359158155076;0,464993599419842;1,54399683111745;-1,00027435148512;-1,37530503657131;-0,0742883137617396;-0,534098914888215;0,180798601690253;-0,779412142619343;-0,217046414957099;0,0304787875543522;-0,10742743087508;-0,832481493408039;-0,0508676140289173;-0,467809379593699;-0,108812113323924;-0,0112045504930853;-0,179013657483582;-0,0575485520468753;0,166873589669251;0,554098581072905;-0,358971331852019;-0,493559671851824;-0,0266600607048445;-0,191673612877789;0,0648837139024634;-0,279709876077796;-0,07789207084554;0,0109380101023047;-0,0385527909232229;-0,298755026545621;-0,0182550068678498;-0,167884096794333;0,0228883537984564;0,000214693614610421;0,0531248994326211;0,00451742106542541;0,0350034283794822;0,346808565926338;0,136685068249421;0,241634519303063;0,000648776757613222;0,0329545061839926;0,00365655528973009;0,0602632883705061;0,00459270932711747;8,46937571770101e-05;0,000915219436618486;0,0452226273487569;0,00013803227990047;0,0106466414791729;0,000246184508518683;2,61032814948622e-06;0,000666313423051773;6,886127072269e-05;0,000579003844228424;0,00638381520269977;0,00267932726386938;0,00506507131184787;1,47784367955515e-05;0,000763890112281355;8,75341727818186e-05;0,00162675380896026;0,000126151590666021;2,48761330465561e-06;3,09042264027238e-05;0,00185582351199364;6,92899474495039e-06;0,00058603741996808;0,00267785771382894;1,56772688703654;0,00658155190593919
"rain";1,55253164119239;-0,223372139613586;0,0596618787125803;0,30225345564989;1,85250773931692;-1,88159836995364;-0,652197486963212;-0,114186813135447;-0,195173585004482;0,251887265178322;-0,417079640698381;0,00139661173113677;-0,149084612129859;-0,120233408910741;-0,405512047033216;0,372437628328849;-0,108472698399585;-0,233457128350886;0,475794540211981;-0,0684554450574591;0,0182841981426112;0,0926297024439198;0,567726315317141;-0,576641536663382;-0,199874833596784;-0,0349941094999678;-0,0598136126020661;0,0771942950088457;-0,127819756205067;0,000428010752786024;-0,0456890169571865;-0,036847171415372;-0,124274709029701;0,114138601382879;-0,0332429409431841;-0,0715461276896157;0,330012038022767;0,00604334036281839;0,00041793470234142;0,00882578034855823;0,305523220256345;0,283242481357765;0,0319557178366915;0,000916010268195255;0,00246265677860793;0,00403080108647666;0,0107010777436154;1,06408761904868e-07;0,00119161755687045;0,0007247928071011;0,00717149838010992;0,00497761437110579;0,000345180570566877;0,00145813114130269;0,00886301413729521;0,000183467241147511;1,30886354508132e-05;0,000335925576882957;0,0126188734224251;0,0130183030845212;0,00156407928473637;4,79437970843608e-05;0,000140069184735498;0,000233299036012362;0,000639644254797295;7,17219177196215e-09;8,17271137010298e-05;5,31558225772724e-05;0,000604655550223596;0,000510043980957635;4,32654684022394e-05;0,000200407882956095;0,00367705835331735;2,11405675720357;0,0164336414662823
"photorealistic";-0,448059427786367;-0,0839262236054133;-0,168243774340888;0,0544446739685089;0,856428452472677;0,161798316888995;-0,674033166755875;-0,700932644733353;0,92432767257344;0,2286587506277;0,870166200276457;-0,166449684344248;-0,848223246411589;0,211157148223371;-0,10863471475734;0,467700474082182;0,00667462376050709;0,323628049605425;-0,205902557567901;-0,038567705566971;-0,0773152427632492;0,0250196668585925;0,393565669646219;0,0743532781403944;-0,30974719939784;-0,322108665242154;0,424768278515949;0,105078520046168;0,399878754992946;-0,0764907813282112;-0,389795024931306;0,0970357817996108;-0,0499223188310204;0,21492846220202;0,00306727638760267;0,14872099320325;0,0841559083038978;0,00261203456416998;0,0101755313986789;0,000876770396655831;0,199926721779193;0,00641234739986739;0,104500262106319;0,105678227681885;0,169113481183401;0,0101699567709616;0,142612787182164;0,00462760711741677;0,118101687952288;0,00684446708623634;0,00157581107895678;0,0240333478817093;4,00150666413159e-06;0,00857904860953116;0,00072214838427427;2,53367302469994e-05;0,0001018200273542;1,06626709479756e-05;0,0026383801949811;9,41679688780993e-05;0,00163424715786674;0,00176728982896724;0,00307331527440659;0,000188074907333169;0,00272370221619988;9,96600626557549e-05;0,00258806717896768;0,000160386119589305;4,24514433467934e-05;0,000786847962074453;1,60253965267359e-07;0,000376745016156157;0,00359712230215827;1,20818763848107;0,00525078190567795
"contrast";-1,44160593976071;-1,60270811830915;2,74099135746705;0,807707077423239;-0,48262138846615;-0,571828605065681;0,00913943549585238;-0,273694653656817;-0,207857602560094;-0,234421565219731;-0,0658456782410935;-0,185988272812949;0,229175505583697;0,0827092284435375;-0,0379422595442976;-0,164592444637258;0,286097482294832;0,104686901022865;-0,388560069832428;-0,431982389358476;0,738787045677869;0,21770354141286;-0,130082288947948;-0,154126558852402;0,0024633775406661;-0,0737696833819286;-0,0560244393688871;-0,0631842983160332;-0,0177475693113263;-0,0501299379247896;0,0617703132301635;0,0222928490327542;-0,0102266830425099;-0,0443630606799241;0,0771126523783707;0,0282165524225968;0,176919050400453;0,193446346201074;0,548482186830804;0,0391878063491306;0,012893472604893;0,0162655554617428;3,90177023371093e-06;0,00327215356186081;0,00173670577522945;0,00217073435121467;0,000165835192856557;0,00117335587702362;0,00175081501121792;0,000213257397049361;3,9037444110427e-05;0,000604458578845456;0,00149302176150786;0,000182305430750985;0,00606357398262967;0,00749453044812413;0,0219205217579841;0,00190345814440968;0,000679592667312733;0,000954041591155456;2,43710532627809e-07;0,000218558742251947;0,000126057120494332;0,000160335864409473;1,26499877714293e-05;0,000100926840389605;0,00015323993214415;1,99592167182232e-05;4,20031572065785e-06;7,90415314433187e-05;0,000238816113685341;3,1975713386942e-05;0,00291766586730616;2,68102174921049;0,0209718251894883
"sunny";-0,821095868112552;-0,713588791031775;0,626241401788184;-0,341855516769803;0,339850116521979;0,0315616829997511;2,34836802843537;-0,681486937859231;-0,442361611961998;-0,39844223074186;-0,287572754450375;-0,812123158578153;0,144737359899736;0,10669194813563;-0,452843051944926;-0,163687959386967;-0,310641433148248;0,222015806224518;-0,269322293135024;-0,234059598908837;0,205409352227512;-0,112129795402504;0,111472017164454;0,0103523415118788;0,77027285985136;-0,223530079706424;-0,145096143282724;-0,130690433885514;-0,0943248610540003;-0,266379213281275;0,0474743561432255;0,0349953291044842;-0,148534091957399;-0,0536902185149564;-0,101891467692502;0,0728219546178648;0,123377627384431;0,0824356191365288;0,0615457338778051;0,0150902199347515;0,0137435468098505;0,000106518406277302;0,553761135692441;0,0436097230204061;0,0169089442443632;0,0134806082829164;0,00679962294937811;0,0480916444501744;0,00150117860343727;0,000762828065003126;0,0119535697241029;0,00128513109183918;0,00378376395356722;0,00176258437272765;0,00245212056920332;0,00185203899298334;0,00142638787735972;0,00042504926800485;0,000420077028565158;3,62305055450387e-06;0,0200579435701417;0,00168915366223103;0,000711719640772311;0,00057741068036403;0,000300780419995922;0,00239882119294984;7,61930537537113e-05;4,1401624041759e-05;0,000745846582822794;9,74512818702045e-05;0,000350972306112877;0,000179275885588753;0,00363709032773781;1,82859165494226;0,0121615114743296
"gothic";-0,34735529332558;-0,119151104491138;-0,307580391979123;-0,0700492834577349;0,440188475172575;1,4862890184475;-0,74132279051741;-0,848472501460747;0,329364057246272;-0,70525145642078;-0,953596643663024;-0,138348888389362;0,452655327896639;-0,325932631590031;-0,365663824957877;-0,269615343622032;-0,093737060761993;0,152224430649448;-0,141919734051945;-0,0486818349577532;-0,125668813079969;-0,0286201934154286;0,179848796116281;0,607256449737432;-0,302883921156381;-0,346662319738514;0,134569014230762;-0,288146174991983;-0,389613127140784;-0,0565255167371147;0,184942406195242;-0,133167028926636;-0,149400092031409;-0,110157347817635;-0,0382983619071665;0,0621946782706116;0,0378117011997755;0,00393590586956962;0,0254250249658166;0,00108504430484961;0,0394848969464821;0,404520545615957;0,094500596898765;0,115763991573249;0,0160525388399251;0,0723263319568712;0,128040829118214;0,00239004940869165;0,0251440967527856;0,0121912644549872;0,0133473758776068;0,00597080465934387;0,000590007632548325;0,00141899392456459;0,000366500127294116;4,31243370627825e-05;0,000287371423352613;1,49050583766426e-05;0,000588577454807415;0,0067101592135564;0,00166932535812468;0,00218676356977875;0,000329517659777583;0,00151082537472246;0,00276220377574777;5,81403490732007e-05;0,000622388500654048;0,000322687374319562;0,000406153577102106;0,000220808351208969;2,66900231248047e-05;7,03874130206909e-05;0,00303756994404476;1,39733934183816;0,00593102917485619
"composition";-1,2022251564177;-1,15845479269817;2,08265534000878;-0,258974797775976;-0,0427186872866447;-0,204754742759182;-0,0806756329482095;-0,202763181906088;-0,116097705832225;-0,260512250975669;-0,155061874309616;0,240305549033305;0,0445798270537603;-0,219552903125954;0,954107771329248;0,165719094468001;0,228915778575331;-0,28451066476635;-0,410727044813851;-0,395773379899272;0,711516364968156;-0,0884759005449021;-0,0145943711907111;-0,0699522131575495;-0,0275619455577193;-0,0692718182253761;-0,0396635084298389;-0,0890011545756286;-0,0529751894297893;0,0820977563811077;0,0152302091886538;-0,0750078424160793;0,325960460284894;0,056616111862844;0,0782065661690755;-0,0971999495549627;0,210563510220769;0,172957681402318;0,541891101353662;0,00689426857018913;0,000172871175633429;0,00356890593643402;0,000520280711747932;0,00307333046066776;0,000927196348067007;0,00458773025584825;0,00157384595942716;0,00335209443418396;0,000113373261286806;0,0025716067025782;0,0422434983575772;0,00104862902204472;0,00163575982944499;0,00230431599811762;0,00467917551816978;0,0043446609929958;0,0140421148875553;0,000217126443506464;5,90790510483715e-06;0,000135726813719931;2,10708704188303e-05;0,000133099342241055;4,36360056458825e-05;0,000219712120926507;7,78408862516911e-05;0,000186949932397763;6,43390245370095e-06;0,000156054422819896;0,00294708444381215;8,89084044754129e-05;0,000169648166592356;0,00026205642636407;0,00323741007194245;2,04944057062368;0,0135977913211025
"ancient";-0,748599142604339;-0,202386168580501;0,926783728825123;-0,259093383269618;-0,617053380545092;-0,54324736251363;-0,218135454122501;0,171209396023105;-0,0702965589277399;0,0259350773948477;-0,529595713347598;-0,0364639822999024;-0,386039962331487;-0,204831171238558;-0,256879446405804;-0,14627929121682;0,00800359850120852;0,116392227896257;-0,442688410146505;-0,119682225246547;0,548058890417523;-0,153216362925662;-0,364898066886257;-0,321252453470345;-0,128995655867474;0,101245661414911;-0,0415702745827736;0,0153368572384538;-0,313179472189384;-0,0215631857335506;-0,228286952858383;-0,121128091636046;-0,151907138623058;-0,086503100498951;0,00473297402348696;0,0688292136450345;0,270207218814876;0,0174714978129741;0,355157359991037;0,0228387664728692;0,119376562024734;0,0831475049354458;0,0125890305325591;0,00725225493706086;0,00112506956615584;0,000150488556311041;0,0607614171819511;0,000255448670876093;0,028137481178248;0,00740807012529214;0,0101346914405469;0,00270414062073451;6,61798041223999e-06;0,00127637915791735;0,00201582977089191;0,000147338709470126;0,00308966935257194;0,000241472594439198;0,00136962185051125;0,00106157444920149;0,000171162145126726;0,000105441213261138;1,77755618600043e-05;2,41952604128323e-06;0,00100889071797177;4,78281296822876e-06;0,000536067814808977;0,000150920175219279;0,000237363489157382;7,69698958233643e-05;2,30422981901249e-07;4,87307579663821e-05;0,00359712230215827;1,12652783125511;0,00456498185105162
"background";0,587216414519284;0,142094934754952;0,0197670378628198;0,591874142378795;0,00968692192451993;0,48038757390159;-0,14492513603222;1,02232637027022;-0,512405480382947;-0,331624919589172;0,195898570616489;-0,24972637696937;0,183283639605766;-0,520776140366407;-0,417604999699472;-0,143181854418151;-0,247502838987301;0,0857135863467569;0,336001572811692;0,0813058361206126;0,0113105758754596;0,338666695665599;0,0055427963555945;0,274874775975504;-0,0829252596534412;0,584968777854867;-0,293195222526169;-0,189753712277833;0,112091941252335;-0,142891876588573;0,104873756345185;-0,297984862002131;-0,238950978282711;-0,0819277647781312;-0,141619582012487;0,0490447799341878;0,203078739036643;0,0105195088209646;0,000197340849770142;0,145575577388336;3,59347792851502e-05;0,079415867864577;0,0067872991498349;0,315839749161591;0,0730144072069216;0,0300533218311905;0,0101547981251675;0,014634371438879;0,007747077073774;0,058490445980168;0,0327154564592858;0,00316453082695986;0,0077300988269533;0,000845475179698693;0,00106120623685164;6,21384783050393e-05;1,20250421710638e-06;0,00107810771511114;2,88785257419039e-07;0,00071021027295153;6,46384380157766e-05;0,00321649252461796;0,000808036449925613;0,000338452506855493;0,000118104366413186;0,000191925310882377;0,000103383402323321;0,000834652266381683;0,000536703959016694;6,3092739586962e-05;0,000188522760136754;2,26101140727645e-05;0,0030775379696243;1,01931175303662;0,00319755102480623
"small";-0,147464145527249;-0,0723681085470258;-0,488630631042359;0,481218152226697;0,33983853236137;0,856124220410176;0,0323433462895792;1,45546540774667;-0,560812096570399;-1,16106523365933;0,670492311292864;-0,714652888709448;0,280834935543122;0,484900630137811;0,171724302457135;-0,302576911994917;-0,0498281628709156;-0,421091611045589;-0,056958089073877;-0,0279522127768191;-0,188733789543388;0,185870716440898;0,131262777997773;0,330678345099253;0,0124926312923211;0,562174134207169;-0,216613911374558;-0,448461941463119;0,258977941067794;-0,276034982920607;0,108472613573486;0,187293075103907;0,0663285850301519;-0,116870461246598;-0,0192461491506409;-0,162646814277746;0,00649019602827466;0,00138276877717802;0,0611099650258223;0,0487675168080006;0,0224132829998767;0,127824521729737;0,000171315363385452;0,324420499172758;0,0443233553361369;0,186693097555877;0,0602855485140932;0,0607368690686268;0,009217424602003;0,0256983432354243;0,00280350916208201;0,00716179342877526;0,0001587783483391;0,0103412148436089;5,82318214419456e-05;1,40243241416133e-05;0,000639365022810601;0,000620113947728854;0,000309266398129277;0,00196273227864854;2,8012856633458e-06;0,00567271902721266;0,000842213585659434;0,00360994628083257;0,00120385755182617;0,00136765892645207;0,000211197981152723;0,000629640991776143;7,89679782431691e-05;0,000245165338691024;6,64870781818798e-06;0,000474832762103475;0,00267785771382894;1,43185356590325;0,00549015629459315
"full";-0,890998738292911;-0,534485321954041;1,17918768886524;-0,840672852781798;-1,06168144625321;-1,2553633583217;-0,314528044233245;0,0887187800052617;-0,10835475181897;-0,430859878185087;-0,444915652553679;0,372186877100291;-0,24064631188966;0,446550671990991;-0,169702841292981;0,36621965949859;-0,429677832426125;0,0426787137356162;-0,333747097790457;-0,200205586548336;0,441695876767485;-0,314896208882075;-0,397680811696613;-0,470229484628758;-0,117814781800561;0,0332319610272356;-0,0405871326155551;-0,161389941106011;-0,166654902436599;0,139412419714426;-0,0901404286396959;0,16726734212768;-0,0635666789796367;0,137177240840585;-0,160947174663642;0,0159864388517338;0,163162473203017;0,0519407064054764;0,245074257657048;0,102490084496039;0,150636374955337;0,189260799380022;0,0111564577239251;0,00083007397740492;0,00113939673955932;0,0177038732973147;0,018279408865913;0,0113439778769749;0,00466065454517265;0,0150079815635326;0,00188537545898532;0,00722461471442059;0,00813033781594107;7,3151323918664e-05;0,00253838130020643;0,000913427847751606;0,00444599074523212;0,00225973092055727;0,00360405273642941;0,0050389677423397;0,000316316196991815;2,51671364528282e-05;3,75403748737032e-05;0,000593573891701577;0,000632933454475671;0,000442919493159607;0,000185165939012296;0,000637593933351257;9,20833072515127e-05;0,000428830820154319;0,000590321469795086;5,82405309712765e-06;0,00319744204636291;1,72547242480035;0,00951960060350564
"dark";-0,828962714952986;-0,729306158622346;1,07857513547744;-0,0586520273069229;0,211355133947622;0,293750424181699;-0,148503401246835;0,497928603030249;0,037552849035305;0,377546198241845;0,401495758759439;0,174313858968695;-0,336657153725841;-0,812848283215499;0,0966824277885397;-0,130194165700883;-0,255098206242752;0,513306178446296;-0,402047819068761;-0,353714280773363;0,523110114723427;-0,0284462970859276;0,102507470022275;0,142469275472147;-0,0720243112489918;0,241495914459338;0,0182131726579754;0,183110317102072;0,194725880021932;0,0845424113384861;-0,163279086004547;-0,394232302135703;0,0468910827151737;-0,0631443120798088;-0,123722907699254;0,248954055274438;0,238018984759726;0,162978962864885;0,345547801179652;0,000840754814602593;0,0100610314300978;0,0174644245626457;0,00419136882291345;0,0440651576627369;0,000230643029468811;0,0229093036824089;0,0250867385283818;0,00419355743321902;0,0153723296906426;0,0838060324735053;0,00103131235248055;0,00153882746997174;0,00482962049433364;0,017833148748325;0,00205988963663737;0,00159438690948586;0,00348718322203293;1,03119313765349e-05;0,000133905853255447;0,000258661006315731;6,61068950296116e-05;0,000743204117852684;4,22726759792688e-06;0,000427281570164481;0,000483209964933506;9,10830978074285e-05;0,00033974232360547;0,0019805825285563;2,80200594816732e-05;5,08109136167536e-05;0,000195069229101527;0,000789817844218046;0,00299760191846523;1,32913860402857;0,00529559181270687
"flower";3,15248765333268;-0,399202192879488;1,04952700717854;-0,0732448717289043;0,0866678402833869;0,0562761480191504;0,0994259003278499;-0,150378768380878;0,112734146615283;0,0382261290990494;-0,0540423186524686;-0,149835735362598;-0,0873363252829881;0,0287554741581669;-0,128392205884036;0,0972505711179138;-0,142270822920752;0,0475541455562594;0,935986738448901;-0,118524796790216;0,31160894772247;-0,0217467080402901;0,0257320434132393;0,0167086231666055;0,0295199646751445;-0,0446480838077139;0,0334712385283127;0,0113494972331205;-0,0160453899066872;-0,044486855038709;-0,0259305193989636;0,00853762026360393;-0,0381201816605422;0,0288741003558637;-0,0422408009691207;0,0141190242416567;0,896619617707149;0,012719131831415;0,0852225268596019;0,000341521144105452;0,000440648905283172;0,000166957466784714;0,000489375233202033;0,00104687317257876;0,000541408860114443;6,11719288987935e-05;0,000118388650902033;0,000807066669481884;0,000269472014787807;2,73185224266503e-05;0,000473731528956972;0,000223640806520206;0,000391281871983277;3,98668258056856e-05;0,0258186089643075;0,00041401100727364;0,00286162873788225;1,39373593224595e-05;1,95138067569997e-05;8,22763046889553e-06;2,56817796818637e-05;5,87488132967121e-05;3,30169547501977e-05;3,79617911603986e-06;7,58741779963117e-06;5,83252835114822e-05;1,98159948603451e-05;2,14816243461092e-06;4,28255917092309e-05;2,45702950791138e-05;5,25844987428306e-05;5,87493162961966e-06;0,00259792166266986;2,60429603560133;0,0176200343592395
"stone";-0,261422264924291;0,012637965055569;-0,380340754505674;0,555559663954722;0,234967480480712;0,604940939357727;-0,101357302877701;1,01967964378138;-0,172364927845423;0,108341523885454;0,658565157200983;0,842401614735667;-0,467471608543951;-2,30146219928165;-0,261569709301041;-1,48803161332855;-1,29629627886489;-1,67254540965973;-0,066501163123132;0,00321487297934716;-0,0967519065948034;0,141324473062709;0,0597715376408524;0,15388618907322;-0,0257834906844783;0,259388320822944;-0,0438465644335036;0,0275601519824709;0,167527233990253;0,214291951043076;-0,118916442347469;-0,585450949177856;-0,066538670343692;-0,378528711313082;-0,329754660803923;-0,425465731279005;0,0130663625949246;2,70143202609339e-05;0,0237181607793445;0,0416382698920496;0,00686373296158488;0,0408837933546869;0,00107775767489108;0,102003866439345;0,00268213300812084;0,00104133273784261;0,0372569873950549;0,0540611273294059;0,0163607206953954;0,370844586395628;0,00416675514277556;0,110958137024061;0,0688390234534489;0,104510238801175;0,000166620209292043;3,89400791586443e-07;0,000352686029648868;0,000752495561671564;0,000134604025974847;0,0008922128675768;2,50468214886156e-05;0,00253495368235289;7,24336438617362e-05;2,86175473088393e-05;0,00105740176031289;0,00173013866151338;0,000532786250698432;0,0129136859927283;0,000166808212719971;0,00539842218298061;0,00409685957628043;0,0068202197038291;0,00243804956035172;1,78898333099256;0,00780288340818241
"paris";-0,0242324486613167;-0,0754486190853444;-0,692014909804648;-0,938058215929624;-1,06668664114521;-0,714506302958796;-0,757867603173504;-0,257425987023157;-0,429506930451212;-0,498970201307971;-0,28908407483803;-0,170489280387991;-1,33712241578638;0,270189608628292;0,440342574801182;-0,20637921615454;0,313276254438744;0,365584913461192;-0,00948335513234162;-0,0295267745753354;-0,270819645107885;-0,367108554352263;-0,417447216098012;-0,279621639148313;-0,296591059559903;-0,100743515001488;-0,168087295270864;-0,195271707188767;-0,113132889833367;-0,0667208838353039;-0,523282104154792;0,105738551126317;0,172327818583003;-0,0807663899790738;0,122600485691527;0,143071449932063;0,000166669844091092;0,00142933886062162;0,116562553102545;0,176231570958162;0,209996200769596;0,0846701300760529;0,0894521091661804;0,00965132132528421;0,0247238286867409;0,0327900236115656;0,010657404206895;0,00328725760303724;0,198713401344759;0,00758777426875314;0,0175306210705502;0,00316854314039269;0,00596862060982819;0,00741263135494793;1,66634777525012e-06;1,61537602979162e-05;0,00135894520834642;0,00249706947920016;0,00322882684725153;0,00144871571721491;0,00162988787289115;0,000188051073318709;0,000523493622489975;0,000706513172954656;0,000237147952241093;8,24831425112813e-05;0,00507356679419211;0,000207161156968841;0,000550240303995203;0,00012086566910871;0,000278500512520262;0,000379269198860124;0,00283772981614708;1,4682833047959;0,0061177364621546
"photo";-0,319883007428447;0,201321726204564;-0,232927291294623;0,0220924508712297;0,547414418457229;1,20281774772764;-0,379134847736179;1,22279577340222;-0,650596928025101;-1,11947407234378;0,223887294665597;-0,509877977508211;0,673952509909172;0,41325120669608;-0,270020487084361;0,180232917563165;-0,331147497410561;0,499869799186934;-0,123956649790907;0,0780134178150181;-0,0902607703543323;0,0085609617643738;0,212126483068576;0,466099338992594;-0,146917105482306;0,47384094787631;-0,252110345624679;-0,433803147754133;0,0867577155804525;-0,197580879341391;0,261160778492434;0,160137406222036;-0,1046346138326;0,0698413736408553;-0,128321709538879;0,193702648155594;0,0307898174907644;0,0107888771716268;0,0140001035483022;0,000103627321395644;0,0586317067896799;0,254378323501239;0,0237330555145422;0,230861868756731;0,06013976650459;0,174977793330874;0,00677679497227466;0,0311698304031039;0,0535187246267852;0,0188177513612377;0,00698830300503935;0,00256187703371696;0,00707007987948328;0,0146916987886166;0,000269922427543441;0,00010691482298845;0,000143119029575145;1,28749166438241e-06;0,000790476738820989;0,00381642107355742;0,00037917879147417;0,00394425048871789;0,00111655635259297;0,00330586191490402;0,000132225594206109;0,000685786827680215;0,00119816111312748;0,000450489726185473;0,00019233134242159;8,56889569080662e-05;0,000289267461739581;0,00065912901139833;0,0026378896882494;1,42603008213947;0,00536431168988817
