"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"2";"***";"";""
"**";"classe";"1";"**";"";""
"****";"149";"1535";"9.71";"****";""
" 2";"600";"0.33";"-98.746";"paint";"2.870565e-23"
" 3";"557";"0.54";"-83.842";"art";"5.358163e-20"
"28";"742";"3.77";"-57.689";"detail";"3.070264e-14"
" 2";"414";"0.48";"-55.028";"highly";"1.188130e-13"
"19";"622";"3.05";"-52.799";"artstation";"3.695516e-13"
" 2";"382";"0.52";"-48.933";"digital";"2.648033e-12"
" 7";"394";"1.78";"-38.032";"light";"6.958034e-10"
" 3";"328";"0.91";"-36.791";"city";"1.315167e-09"
" 0";"240";"0.00";"-30.582";"cinematic";"3.199679e-08"
" 0";"233";"0.00";"-29.531";"octane";"5.503293e-08"
" 0";"231";"0.00";"-29.232";"sharp";"6.419372e-08"
" 9";"368";"2.45";"-29.118";"concept";"6.808612e-08"
" 1";"246";"0.41";"-28.910";"beautiful";"7.580210e-08"
" 1";"244";"0.41";"-28.610";"render";"8.850146e-08"
" 0";"225";"0.00";"-28.343";"focus";"1.016245e-07"
" 0";"177";"0.00";"-21.508";"town";"3.523112e-06"
" 0";"157";"0.00";"-18.801";"engine";"1.450881e-05"
" 0";"157";"0.00";"-18.801";"unreal";"1.450881e-05"
" 1";"171";"0.58";"-18.270";"matte";"1.916887e-05"
" 4";"213";"1.88";"-17.295";"illustration";"3.199917e-05"
"15";"366";"4.10";"-17.248";"greg";"3.280853e-05"
" 4";"208";"1.92";"-16.632";"medieval";"4.537630e-05"
" 0";"133";"0.00";"-15.654";"sky";"7.603747e-05"
" 0";"133";"0.00";"-15.654";"mucha";"7.603747e-05"
" 0";"128";"0.00";"-15.012";"alphonse";"1.068126e-04"
" 0";"120";"0.00";"-13.994";"river";"1.833498e-04"
" 0";"119";"0.00";"-13.868";"street";"1.961050e-04"
" 1";"132";"0.76";"-13.197";"8k";"2.804368e-04"
"15";"333";"4.50";"-13.131";"rutkowski";"2.903823e-04"
" 0";"113";"0.00";"-13.113";"elegant";"2.932149e-04"
" 0";"112";"0.00";"-12.988";"ultra";"3.134823e-04"
" 0";"109";"0.00";"-12.614";"tower";"3.829542e-04"
" 8";"234";"3.42";"-12.455";"intricate";"4.168703e-04"
" 0";"105";"0.00";"-12.117";"smooth";"4.997202e-04"
" 0";"104";"0.00";"-11.993";"artgerm";"5.340290e-04"
" 0";"104";"0.00";"-11.993";"castle";"5.340290e-04"
" 4";"165";"2.42";"-11.187";"view";"8.237465e-04"
" 0";" 89";"0.00";"-10.157";"dramatic";"1.437768e-03"
" 0";" 88";"0.00";"-10.036";"night";"1.535393e-03"
" 0";" 83";"0.00";" -9.433";"oil";"2.131329e-03"
" 5";"164";"3.05";" -9.287";"high";"2.307805e-03"
" 1";"100";"1.00";" -9.252";"hyperdetailed";"2.352130e-03"
" 0";" 80";"0.00";" -9.073";"village";"2.593889e-03"
" 0";" 78";"0.00";" -8.834";"landscape";"2.956397e-03"
" 0";" 74";"0.00";" -8.358";"gothic";"3.839500e-03"
" 0";" 74";"0.00";" -8.358";"paris";"3.839500e-03"
" 0";" 74";"0.00";" -8.358";"architecture";"3.839500e-03"
" 0";" 73";"0.00";" -8.240";"james";"4.098583e-03"
" 0";" 73";"0.00";" -8.240";"stone";"4.098583e-03"
" 1";" 91";"1.10";" -8.178";"photorealistic";"4.240099e-03"
" 0";" 72";"0.00";" -8.121";"angle";"4.375087e-03"
" 0";" 71";"0.00";" -8.003";"epic";"4.670188e-03"
" 1";" 89";"1.12";" -7.941";"masterpiece";"4.831483e-03"
" 0";" 69";"0.00";" -7.767";"sunny";"5.321291e-03"
" 0";" 68";"0.00";" -7.649";"small";"5.680072e-03"
" 0";" 61";"0.00";" -6.829";"victorian";"8.968421e-03"
" 0";" 59";"0.00";" -6.596";"atmosphere";"1.021938e-02"
" 0";" 59";"0.00";" -6.596";"gurney";"1.021938e-02"
" 0";" 58";"0.00";" -6.480";"house";"1.090914e-02"
" 0";" 57";"0.00";" -6.364";"inspire";"1.164571e-02"
" 0";" 57";"0.00";" -6.364";"krenz";"1.164571e-02"
" 0";" 57";"0.00";" -6.364";"cushart";"1.164571e-02"
" 0";" 56";"0.00";" -6.248";"tree";"1.243233e-02"
" 1";" 74";"1.35";" -6.193";"building";"1.282568e-02"
" 1";" 74";"1.35";" -6.193";"wide";"1.282568e-02"
" 0";" 55";"0.00";" -6.132";"shoot";"1.327245e-02"
" 0";" 54";"0.00";" -6.017";"rain";"1.416981e-02"
" 0";" 54";"0.00";" -6.017";"blue";"1.416981e-02"
" 0";" 52";"0.00";" -5.786";"dark";"1.615245e-02"
" 0";" 52";"0.00";" -5.786";"surround";"1.615245e-02"
" 0";" 50";"0.00";" -5.556";"ray";"1.841574e-02"
" 0";" 50";"0.00";" -5.556";"demura";"1.841574e-02"
" 0";" 50";"0.00";" -5.556";"artem";"1.841574e-02"
" 0";" 49";"0.00";" -5.441";"summer";"1.966518e-02"
" 0";" 48";"0.00";" -5.327";"water";"2.100060e-02"
" 0";" 48";"0.00";" -5.327";"center";"2.100060e-02"
" 0";" 48";"0.00";" -5.327";"amsterdam";"2.100060e-02"
" 0";" 48";"0.00";" -5.327";"eiffel";"2.100060e-02"
" 0";" 46";"0.00";" -5.098";"win";"2.395430e-02"
" 3";" 96";"3.12";" -5.062";"hd";"2.446280e-02"
" 0";" 45";"0.00";" -4.984";"tall";"2.558622e-02"
" 0";" 45";"0.00";" -4.984";"cloud";"2.558622e-02"
" 0";" 44";"0.00";" -4.870";"vibrant";"2.733150e-02"
" 0";" 44";"0.00";" -4.870";"thomas";"2.733150e-02"
" 0";" 44";"0.00";" -4.870";"studio";"2.733150e-02"
" 0";" 44";"0.00";" -4.870";"award";"2.733150e-02"
" 0";" 44";"0.00";" -4.870";"mullins";"2.733150e-02"
" 0";" 44";"0.00";" -4.870";"craig";"2.733150e-02"
" 0";" 42";"0.00";" -4.642";"realism";"3.119556e-02"
" 0";" 42";"0.00";" -4.642";"england";"3.119556e-02"
" 0";" 41";"0.00";" -4.529";"ghibli";"3.333273e-02"
" 0";" 41";"0.00";" -4.529";"vivid";"3.333273e-02"
" 0";" 41";"0.00";" -4.529";"photography";"3.333273e-02"
" 0";" 40";"0.00";" -4.415";"day";"3.562014e-02"
" 0";" 40";"0.00";" -4.415";"valley";"3.562014e-02"
" 0";" 39";"0.00";" -4.302";"scene";"3.806891e-02"
" 0";" 39";"0.00";" -4.302";"aerial";"3.806891e-02"
" 0";" 38";"0.00";" -4.189";"tattoo";"4.069106e-02"
" 1";" 56";"1.79";" -4.161";"person";"4.137161e-02"
" 0";" 37";"0.00";" -4.076";"soft";"4.349962e-02"
" 0";" 37";"0.00";" -4.076";"extremely";"4.349962e-02"
" 0";" 37";"0.00";" -4.076";"sunset";"4.349962e-02"
" 0";" 37";"0.00";" -4.076";"huge";"4.349962e-02"
" 0";" 37";"0.00";" -4.076";"star";"4.349962e-02"
" 7";"141";"4.96";" -3.984";"volumetric";"4.593662e-02"
" 0";" 36";"0.00";" -3.963";"bridge";"4.650867e-02"
" 0";" 36";"0.00";" -3.963";"prague";"4.650867e-02"
" 0";" 35";"0.00";" -3.850";"wall";"4.973351e-02"
" 0";" 35";"0.00";" -3.850";"venice";"4.973351e-02"
" 5";"112";"4.46";" -3.789";"mountain";"5.160388e-02"
" 0";" 33";"0.00";" -3.626";"alp";"5.689833e-02"
" 0";" 33";"0.00";" -3.626";"dynamic";"5.689833e-02"
" 0";" 33";"0.00";" -3.626";"canal";"5.689833e-02"
" 0";" 32";"0.00";" -3.513";"rutkwowski";"6.087595e-02"
" 0";" 32";"0.00";" -3.513";"heavy";"6.087595e-02"
" 0";" 32";"0.00";" -3.513";"hdr";"6.087595e-02"
" 0";" 32";"0.00";" -3.513";"berlin";"6.087595e-02"
" 1";" 50";"2.00";" -3.502";"composition";"6.127812e-02"
" 0";" 31";"0.00";" -3.401";"wlop";"6.514495e-02"
" 0";" 31";"0.00";" -3.401";"neo";"6.514495e-02"
" 1";" 49";"2.04";" -3.394";"resolution";"6.543979e-02"
" 0";" 30";"0.00";" -3.289";"super";"6.972866e-02"
" 1";" 47";"2.13";" -3.178";"bright";"7.464900e-02"
" 0";" 29";"0.00";" -3.178";"widescreen";"7.465256e-02"
" 0";" 28";"0.00";" -3.066";"trace";"7.994455e-02"
" 0";" 28";"0.00";" -3.066";"late";"7.994455e-02"
" 0";" 28";"0.00";" -3.066";"grim";"7.994455e-02"
" 0";" 27";"0.00";" -2.955";"anime";"8.563524e-02"
" 0";" 27";"0.00";" -2.955";"resemble";"8.563524e-02"
" 0";" 27";"0.00";" -2.955";"poor";"8.563524e-02"
" 0";" 27";"0.00";" -2.955";"peter";"8.563524e-02"
" 0";" 27";"0.00";" -2.955";"dawn";"8.563524e-02"
" 3";" 75";"4.00";" -2.930";"photo";"8.694463e-02"
" 0";" 26";"0.00";" -2.843";"close";"9.175827e-02"
" 0";" 26";"0.00";" -2.843";"colour";"9.175827e-02"
" 0";" 26";"0.00";" -2.843";"watercolor";"9.175827e-02"
" 0";" 26";"0.00";" -2.843";"golden";"9.175827e-02"
" 0";" 25";"0.00";" -2.732";"simonetti";"9.835071e-02"
" 0";" 25";"0.00";" -2.732";"marc";"9.835071e-02"
" 0";" 25";"0.00";" -2.732";"soldier";"9.835071e-02"
" 0";" 25";"0.00";" -2.732";"ultrawide";"9.835071e-02"
" 0";" 25";"0.00";" -2.732";"photorealism";"9.835071e-02"
" 0";" 25";"0.00";" -2.732";"jordan";"9.835071e-02"
" 0";" 24";"0.00";" -2.621";"cathedral";"1.054535e-01"
" 0";" 24";"0.00";" -2.621";"canvas";"1.054535e-01"
" 1";" 41";"2.44";" -2.539";"lake";"1.110840e-01"
" 0";" 23";"0.00";" -2.510";"red";"1.131119e-01"
" 0";" 23";"0.00";" -2.510";"jean";"1.131119e-01"
" 0";" 23";"0.00";" -2.510";"extreme";"1.131119e-01"
" 1";" 40";"2.50";" -2.434";"game";"1.187450e-01"
" 0";" 22";"0.00";" -2.399";"kinkade";"1.213764e-01"
" 0";" 22";"0.00";" -2.399";"grind";"1.213764e-01"
" 0";" 22";"0.00";" -2.399";"square";"1.213764e-01"
" 0";" 22";"0.00";" -2.399";"movie";"1.213764e-01"
" 0";" 22";"0.00";" -2.399";"church";"1.213764e-01"
" 0";" 22";"0.00";" -2.399";"walk";"1.213764e-01"
" 0";" 22";"0.00";" -2.399";"tom";"1.213764e-01"
"22";"299";"7.36";" -2.338";"trend";"1.262765e-01"
" 0";" 21";"0.00";" -2.289";"cobblestone";"1.303031e-01"
" 0";" 21";"0.00";" -2.289";"field";"1.303031e-01"
" 0";" 21";"0.00";" -2.289";"john";"1.303031e-01"
" 0";" 21";"0.00";" -2.289";"grey";"1.303031e-01"
" 0";" 21";"0.00";" -2.289";"cover";"1.303031e-01"
" 0";" 21";"0.00";" -2.289";"bagshaw";"1.303031e-01"
" 0";" 21";"0.00";" -2.289";"atmospheric";"1.303031e-01"
" 3";" 67";"4.48";" -2.186";"4k";"1.392936e-01"
