"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"mass";"chi.distance";"inertie"
"russian";-0,192635975289461;0,276275244122594;-0,646024735507075;-0,413474668939706;-0,69940851400843;-0,254464310463698;0,270210924954139;0,0147997734813063;-1,22060740542928;-0,114737760602598;0,164554947604829;-0,384784988030335;-0,246273612749413;-0,416581412288819;-0,151563928243501;0,160942920308669;0,00881503501160248;-0,727017682255139;0,0243807541568143;0,0441623477022196;0,232698843828997;0,0783003928008284;0,194005120994061;0,0231449358242858;0,0239893271364982;6,72564452713281e-05;0,379251021111021;6,88241755549574e-06;1,41563133860675e-05;7,74041987623774e-05;3,17076489956599e-05;9,07252252434215e-05;1,20093633480035e-05;1,35416640017381e-05;4,06234087128559e-08;0,000276323757963722;0,000185466819985905;0,958359858091229;0,000170342671760941
"renowned";-1,14309244908721;-5,59240521936074;0,934261525818585;-0,264155947722077;-0,648785451012527;0,39846156669105;0,0414768475960571;-0,0323488944387965;0,644587055871897;-0,194550305446064;-0,951807655166996;0,159008018432501;-0,0449584111554251;-0,110420996800601;0,0678167540780832;0,0070592132554076;-0,00550566780397848;0,109706444746963;0,0433520578954486;0,913776821416406;0,0245757920330538;0,00161384408460048;0,0084300127552418;0,00286582562114606;2,85429201985386e-05;1,6226218557077e-05;0,00534087705534603;0,000775494846046335;0,0185615170518391;0,00051802787855625;4,14130285051811e-05;0,000249814940581196;9,42299759664001e-05;1,02100456931284e-06;6,2106218860486e-07;0,000246592216386424;0,000593493823954894;4,26472746560339;0,010794406531917
"post";-0,274097793914557;0,150584452195079;-0,351004754209338;0,0939521926232225;0,862243800145283;-0,386741844449094;0,0192354809879263;-0,118184596035547;-2,05801116251379;-0,118253108752706;0,0649661544063444;-0,15143282541403;0,0405334851228043;0,371995003731083;-0,166850760590643;0,00829870022917783;-0,0509879911410113;-0,887880979775015;0,0315188824183775;0,00837752752599944;0,0438641093896509;0,00258147159691569;0,188277711805762;0,0341375175683159;7,7625738717398e-05;0,00273862715299246;0,688426526803273;3,06549058539669e-05;9,25228864838511e-06;5,02706966969523e-05;3,60166027989993e-06;0,00030335353981152;6,10282946966416e-05;1,50971512934665e-07;5,69915746655805e-06;0,00172816163045161;0,00040802700396899;1,19931957237691;0,00058689275579768
"planet";-0,749399617393469;-2,98037671112893;0,341854053919875;-0,120089203633527;0,101992909203119;-0,0869002216495718;-0,117978709807665;-0,165051615151642;-0,327972799942792;-0,240095862798571;-0,954865870377884;0,109524667643361;-0,0384746939950015;0,0326769255896241;-0,0278414656347313;-0,0377985249334083;-0,0528799441931455;-0,105077331972246;0,0655695264581242;0,913299673238456;0,0115792430618037;0,00117375329392878;0,000733152117825178;0,000479674641933309;0,000812685130403337;0,00148650406132953;0,00486578799619389;0,000229147878335408;0,00362435916549711;4,76837470231084e-05;5,88432750186139e-06;4,24452274954086e-06;3,08127652176237e-06;5,67931806249098e-06;1,11154861940659e-05;4,38898969741261e-05;0,00040802700396899;2,27340719207875;0,00210883871326641
"painter";-1,58921762522659;1,43880783413515;4,04556909721665;-0,416982914207023;-0,615499968705964;0,158576681256338;-0,0090283469889038;-0,0699383451187538;0,20627082962647;-0,34204186059752;0,309669676964291;0,870713965930575;-0,0897458029339506;-0,132471947927136;0,0341299154019666;-0,0019431401673288;-0,0150525902254069;0,0443949634288585;0,135636591660901;0,0979065115380088;0,745921211142156;0,00650939196987638;0,0122813247007508;0,000734714565737459;2,18910464146883e-06;0,000122769999930759;0,000885295317996889;0,00149893551560864;0,00122863191279717;0,00971349342058939;0,000103193590706232;0,000224839325777391;1,49243303317032e-05;4,83763043745233e-08;2,90299914266845e-06;2,52517705581317e-05;0,000593493823954894;3,35204411102639;0,00666861513988899
"moody";-0,271705772709203;0,147690246733279;-0,335979622418306;0,12825327874863;0,745007849048107;-0,151248075108074;0,293036197387975;0,0535739739407119;-2,52714994217493;-0,100713950521462;0,054744763255058;-0,124538520956167;0,0475400071235485;0,276154175522197;-0,0560635536043762;0,108620559623944;0,019858417091777;-0,936745847166534;0,0240748587871886;0,00626419857074238;0,0312403205178908;0,00373935546561486;0,109261393435035;0,00405859399217974;0,0140038829690209;0,000437446726707167;0,806919949535626;2,73838150241127e-05;8,09095625955597e-06;4,18718449053553e-05;6,10145165242548e-06;0,000205881781647423;8,48547061237348e-06;3,18521506656791e-05;1,06464285908234e-06;0,002368962806571;0,000370933639971809;1,36029085243348;0,000686372344380063
"lense";-0,336950627575724;0,305735211189391;-0,546947633979365;0,311234024588669;1,57475516239081;-0,138199883360625;-0,335158908383172;7,57106577365778;2,89270827931191;-0,0405925986654732;0,036832062949417;-0,0658910356003565;0,0374945075546079;0,189711486110667;-0,0166490041619297;-0,0403767494218384;0,912089811587972;0,348485910482572;0,00353558361620479;0,00256339396810078;0,00790576057968164;0,00210279285223443;0,0466158573520908;0,000323574139632931;0,0017493230693926;0,834245824427493;0,100957889995169;6,73827518371894e-05;5,54762531910064e-05;0,000177544694871843;5,7489739566993e-05;0,00147177792735725;1,13352618485198e-05;6,66680478466408e-05;0,0340196814119529;0,00496621458611948;0,000593493823954894;4,40200467439096;0,0115005127213085
"julius";-1,14309244908721;-5,59240521936074;0,934261525818585;-0,264155947722077;-0,648785451012527;0,39846156669105;0,0414768475960571;-0,0323488944387965;0,644587055871897;-0,194550305446064;-0,951807655166996;0,159008018432501;-0,0449584111554251;-0,110420996800601;0,0678167540780832;0,0070592132554076;-0,00550566780397848;0,109706444746963;0,0433520578954486;0,913776821416406;0,0245757920330538;0,00161384408460048;0,0084300127552418;0,00286582562114606;2,85429201985386e-05;1,6226218557077e-05;0,00534087705534603;0,000775494846046335;0,0185615170518391;0,00051802787855625;4,14130285051811e-05;0,000249814940581196;9,42299759664001e-05;1,02100456931284e-06;6,2106218860486e-07;0,000246592216386424;0,000593493823954894;4,26472746560339;0,010794406531917
"illumination";-0,232170873999332;0,211982745427937;-0,491002178962691;-0,142610695095538;0,0227996675198388;-0,202856192785886;0,281623561171057;0,0341868737110089;-1,8738786738021;-0,116175024105607;0,106073169884927;-0,245690551076877;-0,0713603763256243;0,0114086314019075;-0,10150637192734;0,140920449857326;0,0171066284459231;-0,937662405063644;0,0310571854727757;0,022800455062047;0,117879164877609;0,00816854296505593;0,00018079344153664;0,0128989108864965;0,022852015521831;0,000314714554625918;0,783848217218023;9,99727637034272e-06;8,33426394880474e-06;4,47129232809285e-05;3,77198901213554e-06;9,64102598418325e-08;7,63207740487119e-06;1,47097129356927e-05;2,16762924094453e-07;0,000651252139198474;0,000185466819985905;1,02339072018852;0,000194244698647572
"glow";-0,24346655934501;0,193613460086606;-0,446710019950009;-0,0652209882829184;0,229144862242201;-0,188111016306511;0,284884314375891;0,0397260452052104;-2,06052760762291;-0,112100553055336;0,0891464356051845;-0,205680979048931;-0,0300300331881311;0,1055063408143;-0,0866129172749301;0,131170741822791;0,0182912661606833;-0,948739264323329;0,0296106766262383;0,0164906074732506;0,0845949954161778;0,00148128364094064;0,0158332097162054;0,00961674350555919;0,0202743381539108;0,000368444255245512;0,821729701212474;3,07824295140829e-05;1,94668350819358e-05;0,000103627648908799;2,20901674306941e-06;2,72674487365244e-05;1,83760733848495e-05;4,21464822910308e-05;8,19548994660407e-07;0,00220486057735327;0,000519307095960533;1,09908160379736;0,000627312778859788
"global";-0,406448209274934;-0,936036347790866;-0,236953949315312;-0,221092540389679;-0,255958992492288;-0,0929142644260609;0,231311691212673;0,0170023000351073;-1,23953127419274;-0,242433317672945;-0,558315652718022;-0,141335429108411;-0,131874607530015;-0,152671327667617;-0,0554203779717338;0,137970003158005;0,0101413265245651;-0,739340639974744;0,0980465256578526;0,457934193920949;0,028279600579007;0,020223845587438;0,0234715399869985;0,0027875100668566;0,0158802327380678;8,01841557940189e-05;0,353296367307034;3,06391458924293e-05;0,000162499359098198;1,0413437830803e-05;9,06597266515114e-06;1,21508597940701e-05;1,60114628395637e-06;9,92342047028213e-06;5,36144156837808e-08;0,000284958229107511;0,000185466819985905;1,00833280394068;0,000188570615286708
"fish";-0,277552935655623;0,154764971195457;-0,372707722351941;0,0444061793309669;1,03158461839676;-0,726899511275012;-0,376254442701033;-0,366280308223476;-1,38036625855881;-0,13850732934717;0,0772324125707377;-0,185992452676074;0,0221600297295185;0,514791998694754;-0,362744893231416;-0,187762373654692;-0,182784978168773;-0,688844611001153;0,0381562758064484;0,0104475759805265;0,0583894924124263;0,00068085546402745;0,318172811715527;0,142381302402935;0,0350652966797724;0,0310565279313146;0,365649861607024;2,57175966771574e-05;7,99620782603868e-06;4,63741020329739e-05;6,58302565561258e-07;0,000355261746511929;0,000176395492986634;4,72609017719642e-05;4,47884334630572e-05;0,000636102936678244;0,000333840275974628;1,10376754926696;0,000406718543912349
"fight";-0,222287149321865;0,228055870101601;-0,529757818098787;-0,21032668855658;-0,157752377862229;-0,215758222205339;0,278770402116827;0,029340098653583;-1,7105608567089;-0,118777926527866;0,121860411030572;-0,283073202331589;-0,112386919515754;-0,0842941231847129;-0,115289229913067;0,148959444762285;0,0156777217793617;-0,914028869322623;0,0313231044532328;0,0290345074926086;0,150978262754255;0,0195487339327945;0,00952284982582808;0,0160546438028109;0,0246359505975697;0,000255041383365907;0,718646905757535;1,46627328175796e-05;1,54336525502573e-05;8,32800462440853e-05;1,31272868931864e-05;7,38478807706141e-06;1,38140466483796e-05;2,30610741040477e-05;2,55452023888715e-07;0,000868286937795818;0,000296746911977447;0,975656052731312;0,000282474790083088
"empire";-0,755809481808096;-3,04125167887451;0,369709904379967;-0,0897518470684291;-0,0293217620966898;0,154146170335884;0,153281003059132;0,00583904706320718;-0,765073832148915;-0,232159399632982;-0,934170820682524;0,113562520059802;-0,0275687662471642;-0,00900666483868886;0,0473485491016749;0,047082798644202;0,00179356000850899;-0,235005098271174;0,0628433411118237;0,896056067420584;0,0127608720373268;0,000617753430672854;5,70944307547765e-05;0,00142209939632701;0,00129256138578923;1,75295180485341e-06;0,0249484578349149;0,000190705580886502;0,00308775941126574;4,56310961300419e-05;2,68921497346905e-06;2,87024429396264e-07;7,93239276171126e-06;7,84359928370198e-06;1,13821074764322e-08;0,000195409388988881;0,000333840275974628;2,34205715249087;0,00183119126636013
"disney";-0,682617602425573;-2,29077576052233;0,126119704323129;0,0529701886916157;0,484825492187831;0,170893300324763;-0,022334337660842;3,57925143342669;1,23923680602313;-0,151342538905301;-0,507885847696068;0,0279618869926949;0,0117439732207258;0,107490226816585;0,0378886009694946;-0,00495172605328272;0,793552638241985;0,274750085350876;0,0393450895734311;0,390208384665315;0,00113979054082295;0,000165155253683815;0,0119807908669138;0,00134157675499578;2,10630686416519e-05;0,505558500545536;0,0502396487306606;0,000276548412710405;0,00311444999295027;9,44021948502752e-06;1,66524923923016e-06;0,000139504140583952;1,73327023084771e-05;2,96048155346121e-07;0,00760327360729228;0,000911433131141315;0,000593493823954894;2,6732957014761;0,00424140949295187
"cliff";-0,246996461015534;0,18787305841744;-0,432868720258546;-0,0410367049039749;0,29362773559294;-0,183503148656706;0,285903299752401;0,0414570362971473;-2,11885539944191;-0,110701089354173;0,0842026324652598;-0,194006985699096;-0,0183921984861559;0,131600712257547;-0,0822440871124086;0,128138705317535;0,0185805863801469;-0,949647618179599;0,0289993562457884;0,0147751457386129;0,0755862661753603;0,000558014699505481;0,0247388819766616;0,00870810817500989;0,0194305523662582;0,000381816620299223;0,826821858002506;3,6207427132578e-05;2,09481277965045e-05;0,000111206100510121;9,99450216625789e-07;5,1169403677844e-05;1,99849582354985e-05;4,85125987220958e-05;1,02002944236388e-06;0,00266451913126994;0,000593493823954894;1,12670789706858;0,000753423011427245
"caesar";-1,14309244908721;-5,59240521936074;0,934261525818585;-0,264155947722077;-0,648785451012527;0,39846156669105;0,0414768475960571;-0,0323488944387965;0,644587055871897;-0,194550305446064;-0,951807655166996;0,159008018432501;-0,0449584111554251;-0,110420996800601;0,0678167540780832;0,0070592132554076;-0,00550566780397848;0,109706444746963;0,0433520578954486;0,913776821416406;0,0245757920330538;0,00161384408460048;0,0084300127552418;0,00286582562114606;2,85429201985386e-05;1,6226218557077e-05;0,00534087705534603;0,000775494846046335;0,0185615170518391;0,00051802787855625;4,14130285051811e-05;0,000249814940581196;9,42299759664001e-05;1,02100456931284e-06;6,2106218860486e-07;0,000246592216386424;0,000593493823954894;4,26472746560339;0,010794406531917
"antique";-1,18273877127911;-5,14142656791544;1,16783921974199;-0,278575813421633;-0,658852499598314;0,38623505381892;0,0356232680739892;-0,0358010236693248;0,641597834336928;-0,214965067225546;-0,934464257573857;0,212257044815539;-0,0506316947696141;-0,119747720550921;0,0701989706647176;0,00647459811268131;-0,00650690553713456;0,116611651650553;0,0530011193736563;0,882003922029063;0,0438527744631821;0,00204968900047511;0,00992802338899136;0,00307496818579213;2,40444478364557e-05;2,26960193951109e-05;0,00604276309160683;0,00083022129965463;0,0156885742962375;0,000809435627830458;4,60577818604692e-05;0,000257627725792171;8,85359348928396e-05;7,53153887471375e-07;7,60688925121291e-07;0,00024431041568357;0,000593493823954894;3,99081043224696;0,00945231968908709
"amano";2,74216342946644;-0,185639876157006;0,926429312614443;-0,0229163343137427;0,200328727460136;0,129700310386971;-0,0454147139273614;0,0336923730976149;-0,495875151267964;0,92867961242494;-0,062870055952007;0,313750816502315;-0,0077610007631193;0,0678446816758327;0,0439251842859721;-0,0153804541608441;0,0114104869366075;-0,167936432359283;0,894242829188442;0,00360916887929114;0,0866197570259087;4,3536436314557e-05;0,00288094045884296;0,00108838038533138;0,000122659694362701;6,309332705693e-05;0,0113296346044455;0,0044627532320357;2,04530812683489e-05;0,000509378698777414;3,11678254166234e-07;2,38178561791149e-05;9,983854305858e-06;1,22407878102545e-06;6,73719948038954e-07;0,000145935481669217;0,000593493823954894;2,25258084969563;0,00301145916950362
"winter";-0,11964846997893;0,394969087866577;-0,932220224512093;-0,913531236036632;-2,03271592606062;-0,34974083540735;0,249141442707521;-0,0209917961735304;-0,0145681407409854;-0,048087411948723;0,158740360312138;-0,374664698770809;-0,367153486233927;-0,816960284811164;-0,140562864117572;0,100131386478118;-0,00843672426666167;-0,00585502000370004;0,00352341881403854;0,0338120927142581;0,181514197569562;0,143182702322417;0,613878426107518;0,0163784400327771;0,00763979729478935;5,0687468495356e-05;2,02376761426976e-05;6,90325430423557e-06;7,52256220487416e-05;0,000419060392108828;0,000402426319588635;0,00199247533175512;5,89837336462259e-05;2,99317096393414e-05;2,12490136343469e-07;1,02340569770357e-07;0,000482213731963352;1,56581266327935;0,00118227682237167
"wes";-0,281140927463812;0,224607372325231;-0,458991846494781;0,111409818152132;0,770635378570114;-0,106246280318225;0,132802789494829;2,76198300864663;-0,497010520105835;-0,094499429387407;0,0754969001219907;-0,15428016112244;0,0374479957027474;0,259032379944034;-0,0357123843731329;0,0446387793535775;0,928380725813806;-0,167059314249382;0,0181896545899607;0,010223984602511;0,041144314956157;0,00199120978467134;0,0824998601908011;0,00141329770255404;0,00202969422471202;0,820483289951899;0,0220246939967347;4,39780153725355e-05;2,80695528596267e-05;0,000117218840729638;6,90612462295956e-06;0,000330434485721226;6,28079977825147e-06;9,81300172351038e-06;0,0042445288067358;0,000137441739546648;0,000556400459957714;1,61929745488982;0,00145895113732667
"third";-0,742938001009583;-2,94068144577274;0,335282807424531;-0,112067992995557;0,093703415328453;-0,0545145343509471;-0,0740963663769451;-0,138026360551242;-0,422327975821058;-0,240545237423816;-0,952121059361576;0,108556410368646;-0,0362848877646509;0,030338884613488;-0,0176504790314639;-0,023990599509197;-0,0446895752060413;-0,136739516724876;0,066030136902372;0,911022035086715;0,0114125635509048;0,00104735526858189;0,000634054974085594;0,000193415619903309;0,000328451152004737;0,00106515437409951;0,00826683307133079;0,000266161183778089;0,00416999502027735;5,42078449648792e-05;6,05623560601945e-06;4,2339957184916e-06;1,43305938356422e-06;2,64748431445767e-06;9,18678699845242e-06;8,60080844650934e-05;0,000482213731963352;2,24593022732454;0,00243238375377911
"symmetrical";-0,179457675719504;0,297706077020813;-0,69769892102187;-0,503762660221095;-0,940144574517853;-0,271667016356301;0,266406712881833;0,0083374067380717;-1,00285031597167;-0,105457202104438;0,174945149636144;-0,409998490325121;-0,296033036528577;-0,552470191117853;-0,159643455394884;0,156552270331812;0,00489942591688305;-0,58931883536275;0,0189538058823513;0,0459349891257646;0,243126356814812;0,104116145061252;0,314007962255184;0,0236306711155751;0,0208882758692506;1,9119906268686e-05;0,229322673969538;1,7918908736218e-05;4,93131653409561e-05;0,00027084672153738;0,000141201538168905;0,000491786687745477;4,10640052167745e-05;3,9489152046721e-05;3,86767041337086e-08;0,000559576814557929;0,000556400459957714;1,01257828721545;0,000570485619500078
"strong";-0,274994801866564;0,151669779243254;-0,356639178630975;0,0810892853261947;0,906207281806724;-0,475052007951977;-0,0834397876620921;-0,182594059776643;-1,88208412014086;-0,12471679549475;0,0687859141780917;-0,161744495549837;0,036775952658733;0,410986925839357;-0,21544757836501;-0,0378419623329024;-0,082810823539747;-0,853570681053894;0,0340892174986056;0,00913191876123752;0,0486574957527856;0,00206627818223184;0,223461227199035;0,0553452378132767;0,0015694748438267;0,00702413391031523;0,61865501603869;2,24406368347879e-05;6,82628344840611e-06;3,77436859630036e-05;1,95125106857466e-06;0,000243692017537604;6,69681843567506e-05;2,06601080606699e-06;9,89371732355545e-06;0,00105114897000227;0,000296746911977447;1,15699306174401;0,000397235192677406
"stiavnica";-0,188792447382928;0,364375884046107;-0,547796270121011;0,378208240851085;2,25333543734516;0,620569993245811;7,10785448735327;-2,12509065710132;3,97968210429975;-0,0215219355635289;0,0415380721318694;-0,062447604186056;0,0431149312487208;0,25687542461481;0,0707436531092063;0,810280222499993;-0,242255793718408;0,453675255548457;0,000955741769264581;0,00313520867540494;0,0068286218588775;0,00267378874035419;0,0821867956718998;0,0056180132155922;0,677467250582039;0,0565949508943184;0,16453962859225;1,98315524623515e-05;7,3873169372593e-05;0,000166965069304402;7,9588341619314e-05;0,00282513479349875;0,000214273776763107;0,0281102389258066;0,00251271020859416;0,00881219795872456;0,000556400459957714;4,74383002205147;0,0125211932627973
"spain";-0,852630223627874;-3,67904006399606;0,510847809739622;-0,133352872231841;-0,184187684325649;0,215225019424675;0,125329964193363;-0,00370793831229366;-0,412658610143712;-0,221575900132822;-0,956084585338867;0,132755748197989;-0,0346548619568561;-0,0478654765182799;0,0559312537704973;0,0325699217083804;-0,000963594470868795;-0,107238988785904;0,0559212112675288;0,916895887023504;0,0170357705893113;0,000953572357154174;0,00157527115260386;0,00193852101385186;0,000604233597500404;4,94278310686942e-07;0,00507503872023287;0,000161796423808832;0,00301242682424901;5,80805262915766e-05;3,95778519955823e-06;7,55037717806559e-06;1,03093903304318e-05;3,49588632917608e-06;3,05993691036948e-09;3,789913465464e-05;0,000222560183983085;2,80083306311021;0,00174591027428569
"shape";-0,495732707498849;-0,878259002559311;-0,238875077606623;0,21134940096125;1,05224908710513;0,0955437547531486;-0,101419903376257;6,00910648345295;2,09443858917971;-0,0758267973932062;-0,134337650993058;-0,0365381017592145;0,0323278007753834;0,160951006718256;0,0146142806884898;-0,0155130907213095;0,91914713905789;0,320363309000771;0,0121306410284119;0,0335297017945468;0,00239030805174974;0,00153703737254425;0,0329917034603528;0,000245145029070842;0,000253907134384388;0,833028448877389;0,0838931072515516;0,000136735923411925;0,000429173305154017;3,17489350689401e-05;2,48536124967612e-05;0,000616062247104995;5,07916228661846e-06;5,72313335111615e-06;0,0200912649186596;0,00244074687702349;0,000556400459957714;3,49639495023146;0,00680187190623023
"rhads";-0,24346655934501;0,193613460086606;-0,446710019950009;-0,0652209882829184;0,229144862242201;-0,188111016306511;0,284884314375891;0,0397260452052102;-2,06052760762291;-0,112100553055336;0,0891464356051845;-0,205680979048931;-0,0300300331881311;0,1055063408143;-0,0866129172749302;0,131170741822791;0,0182912661606832;-0,948739264323329;0,0296106766262384;0,0164906074732506;0,0845949954161779;0,00148128364094064;0,0158332097162054;0,0096167435055592;0,0202743381539108;0,000368444255245507;0,821729701212474;1,53912147570415e-05;9,73341754096793e-06;5,18138244543998e-05;1,1045083715347e-06;1,36337243682622e-05;9,18803669242477e-06;2,10732411455154e-05;4,09774497330198e-07;0,00110243028867663;0,000259653547980266;1,09908160379736;0,000313656389429894
"renewel";-1,14309244908721;-5,59240521936074;0,934261525818585;-0,264155947722077;-0,648785451012527;0,39846156669105;0,041476847596057;-0,0323488944387965;0,644587055871897;-0,194550305446064;-0,951807655166996;0,159008018432501;-0,0449584111554251;-0,110420996800601;0,0678167540780832;0,00705921325540759;-0,00550566780397847;0,109706444746963;0,0433520578954486;0,913776821416406;0,0245757920330538;0,00161384408460048;0,0084300127552418;0,00286582562114606;2,85429201985385e-05;1,62262185570769e-05;0,00534087705534603;0,000727026418168439;0,0174014222360992;0,000485651136146484;3,88247142236072e-05;0,000234201506794871;8,83406024685001e-05;9,57191783730781e-07;5,82245801817054e-07;0,000231180202862273;0,000556400459957714;4,26472746560339;0,0101197561236722
"pixar";-0,294806443314746;0,271579800070086;-0,525413921794739;0,143921218345453;0,91022405596633;-0,0638935812795352;0,0145298396111221;4,79652096804769;0,916715501717182;-0,0588001365439777;0,054167504438355;-0,104795573652552;0,0287055710015581;0,181547249017526;-0,0127437896583195;0,00289802537383462;0,956682237627159;0,182841989703062;0,00725406525334981;0,00542123596440457;0,0195539389913659;0,0012051773202047;0,0417429516396738;0,000185375295601287;8,8118900878169e-06;0,897452847451521;0,0271755961937909;3,86857846447824e-05;3,28301143838159e-05;0,000122879834956369;9,21991932491841e-06;0,000368785711069311;1,8171548182312e-06;9,3972138042924e-08;0,010240712220893;0,000374064606738493;0,000445120367966171;2,68881565758908;0,0032180999178736
"neon";-0,271705772709203;0,147690246733279;-0,335979622418306;0,12825327874863;0,745007849048107;-0,151248075108074;0,293036197387975;0,0535739739407117;-2,52714994217493;-0,100713950521462;0,054744763255058;-0,124538520956167;0,0475400071235485;0,276154175522197;-0,0560635536043762;0,108620559623944;0,019858417091777;-0,936745847166534;0,0240748587871886;0,00626419857074238;0,0312403205178908;0,00373935546561486;0,109261393435035;0,00405859399217974;0,0140038829690209;0,000437446726707163;0,806919949535625;1,36919075120563e-05;4,04547812977798e-06;2,09359224526777e-05;3,05072582621274e-06;0,000102940890823711;4,24273530618673e-06;1,59260753328395e-05;5,32321429541166e-07;0,0011844814032855;0,000185466819985905;1,36029085243348;0,000343186172190031
"neoclassical";-0,123449902547187;0,388787116838244;-0,917314209459748;-0,887486623167;-1,9632728316829;-0,344778516399868;0,250238811574533;-0,0191276519206743;-0,0773826857768341;-0,0510936496832008;0,160911854438135;-0,379659520991874;-0,367314430283078;-0,812562604139839;-0,142697502158781;0,103569252886551;-0,00791658418785364;-0,0320272738742381;0,00397214485855588;0,0346947029057199;0,186124440643936;0,143107036444338;0,606434513449183;0,0168559737774978;0,00816192929960555;4,45675053386191e-05;0,00060469111582339;2,26119343282911e-06;2,24274523861263e-05;0,000124851123391337;0,000116863757008845;0,000571896615100589;1,763748289935e-05;9,29106611049883e-06;5,4284961311395e-08;8,88472132947994e-07;0,000148373455988724;1,52157371921644;0,000343512234579941
"mohrbacher";-0,296138560735312;0,177252488235952;-0,489450611426708;-0,222107815246606;1,94248934954069;-2,55664871909135;-2,50364254869824;-1,70081713367393;2,2647675929353;-0,0592183504609448;0,0354448942493948;-0,0978746495181922;-0,0444145416616119;0,388436462925096;-0,511248921709992;-0,500649363289981;-0,340109659619455;0,452881923576664;0,00692681284921784;0,00218536548129388;0,0160577565881519;0,00271622031402313;0,179903596235409;0,280876581504236;0,247587146191577;0,106784988539592;0,156961532296494;4,5542218189152e-05;1,63158212174676e-05;0,000124406195124585;2,56183961686519e-05;0,00195948322352855;0,00339442625541156;0,00325513424693538;0,0015022406213429;0,00266361554583401;0,000519307095960533;2,76403170638239;0,00396743936475462
"market";-0,278283831023925;0,15564931175323;-0,377298734843645;0,0339252919037589;1,06740671456534;-0,798855940795879;-0,459915772712159;-0,418762093493999;-1,23701829810679;-0,140200922733535;0,0784169782712467;-0,190085175184779;0,0170917484189105;0,537765366257178;-0,402468011233895;-0,231708092693347;-0,210974643038596;-0,623216613752628;0,0380374460812716;0,0104791408792821;0,0593375607067829;0,000394072718899713;0,337811386969878;0,17053056060476;0,0519555475274287;0,0402551599971375;0,291199124514561;1,14903209480103e-05;3,59460043017234e-06;2,11216047056071e-05;1,70766783746467e-07;0,000169050349686439;9,46876092058117e-05;3,13843270135275e-05;2,60190201339036e-05;0,000227043179621058;0,000148373455988724;1,10840144878089;0,000182284768969112
"londo";-0,0740312791598482;0,469152740206566;-1,11109240514023;-1,22606659047221;-2,86603305859323;-0,409288663497133;0,235973016303385;-0,043361527207803;0,739206399689198;-0,0214165455602278;0,135721429500695;-0,321428474374042;-0,354689413619678;-0,829116128656218;-0,118403320981994;0,068264751224058;-0,0125440777674775;0,213845386936688;0,000722575855833722;0,0255550844468311;0,138126461225479;0,138157618022023;0,653723882188251;0,0120155110991443;0,00367128028625183;0,000115854660367604;0,0279117322158168;3,04942521646392e-06;0,000122466130221816;0,000686891019377739;0,000836403029195528;0,00457035433043657;9,32066527322616e-05;3,09821939370809e-05;1,04615640887628e-06;0,000304031734119292;0,000556400459957714;2,13938189736476;0,00254661981310807
"loish";0,488109441240433;0,244960219520904;-0,498092844783553;-0,708270552335479;-0,751687255546912;-1,08131254899856;-0,814642666913462;-0,629093333400515;1,27759815216064;0,20862562005002;0,104699834437262;-0,212892683086335;-0,302725927137669;-0,321282906090984;-0,4621699191669;-0,348191034928797;-0,268884343676049;0,54606546022121;0,0800101203778034;0,0177458783327754;0,0707057449272436;0,1174363812192;0,114541773432407;0,213620473093094;0,111451194679499;0,0621143726612781;0,212374061276703;0,000106050295616921;2,67096743118348e-05;0,00011043279736989;0,000223293375261221;0,0002515080218784;0,000520451127395714;0,00029540087158539;0,000176160134483759;0,00072655085354989;0,000445120367966171;1,34047751108925;0,000799827867978503
"line";-0,264168197679542;0,167388941034446;-0,35523568130037;0,150976457121581;0,882128538893294;-0,081082796166812;0,912565132839365;-0,14448644706311;-1,93561975613178;-0,11131592051451;0,0705348116043919;-0,149690186823771;0,0636188740663451;0,371713745945093;-0,0341668912930544;0,384539201477569;-0,0608840958070652;-0,815636767834016;0,0271690872940038;0,00960645988157654;0,0416937285339335;0,00618623229236502;0,182876014923446;0,00139251953209521;0,162136816240127;0,00379856564710852;0,565140575655348;2,84740978269904e-05;1,14325321186603e-05;5,14899025170933e-05;9,30052289234873e-06;0,000317506522884016;2,68254082779468e-06;0,000339794737876606;8,51810776490702e-06;0,00152872370056768;0,00040802700396899;1,24496687067853;0,000632418398306984
